iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
450,0.861640485788,0.863677575819,0.864422024001,0.1246875,0.12375,0.122,0.0728082680614,0.0747398733708,0.0702164393651,64406.9807299
460,0.86169794101,0.863654469625,0.864366822823,0.12484375,0.12375,0.122,0.0730574609255,0.0747176742686,0.0702223623359,65832.0365908
470,0.861617475769,0.863568779638,0.864346907482,0.1246875,0.12375,0.122,0.072811170195,0.0747398733708,0.0702223623359,67230.2007749
480,0.860328963533,0.862846005471,0.864624938717,0.12546875,0.124375,0.122,0.074191291467,0.075932063639,0.0702941974866,68498.1123252
490,0.86111835381,0.863962426429,0.863389536872,0.125,0.12375,0.1225,0.0729399381788,0.0745633430738,0.0703559300795,69940.7522652
500,0.861583270713,0.863690246578,0.864252345475,0.1246875,0.12375,0.1225,0.0728383977052,0.0747398733708,0.071052500648,71281.4017051
510,0.861590195484,0.863677573966,0.864274777694,0.1246875,0.12375,0.122,0.0728031031155,0.0746126375192,0.0702714765313,72597.1492503
520,0.861735376251,0.863530890887,0.864544868345,0.124375,0.12375,0.122,0.0727156000262,0.0747511510739,0.0701182185045,73966.3237545
530,0.861622133537,0.863376107281,0.864327133721,0.12453125,0.124375,0.1225,0.0727274800439,0.0751957278982,0.0709183253807,75308.748816
540,0.86148153384,0.863420743291,0.864196858118,0.1246875,0.12375,0.1225,0.0728020892595,0.0747289901145,0.0710025140601,76650.7389489
550,0.861527275602,0.863371490037,0.864136773816,0.1246875,0.12375,0.1225,0.0727875714333,0.0748127159125,0.0709202621155,78046.1838408
560,0.861543879034,0.863408590998,0.864148404257,0.1246875,0.12375,0.1225,0.072791373758,0.0748127159125,0.0709283013673,79388.0076608
570,0.86170456705,0.863601033849,0.86439373272,0.1246875,0.12375,0.122,0.073040282107,0.0747792391071,0.0701813435308,80839.5732386
580,0.861499129074,0.863391188828,0.864100996825,0.1246875,0.12375,0.1225,0.0728218800248,0.0747176742686,0.0709622594751,82430.5008798
590,0.861338187102,0.863217083967,0.86396907152,0.1246875,0.12375,0.1225,0.0728265832636,0.0746955133091,0.0709824975879,84070.9699177
600,0.861378116718,0.863102920585,0.864116750334,0.1246875,0.12375,0.1225,0.0728124188879,0.0747750487309,0.0710546539177,85499.2272653
610,0.861400228211,0.863152531786,0.8639322379,0.1246875,0.124375,0.1225,0.07280646191,0.0753144537997,0.0709456209251,86874.7807026
620,0.861253707991,0.863129039211,0.864049204402,0.1246875,0.12375,0.1225,0.0728002352793,0.0746904597804,0.0709469899198,88337.6409208
630,0.861136029849,0.863132787937,0.864069716223,0.125,0.12375,0.1225,0.0729932874507,0.0747529637627,0.0709980885636,89713.1689017
640,0.861238555988,0.8633364683,0.864269216279,0.1246875,0.12375,0.1225,0.0725177832806,0.0747529637627,0.0709603811353,90994.4785471
650,0.861139307839,0.863461947025,0.864285815972,0.12484375,0.12375,0.1225,0.0728117886796,0.0747423840818,0.070954589677,92272.114235
660,0.861041556634,0.863583943124,0.864347082858,0.125,0.12375,0.122,0.0730446199712,0.0747423840818,0.0701839945546,93675.3976396
670,0.861307066058,0.863260721633,0.864339459207,0.1246875,0.12375,0.1225,0.0725627387131,0.0747423840818,0.0710588050178,94944.5410502
680,0.861159364944,0.863290826531,0.864209761823,0.125,0.12375,0.1225,0.0730444978639,0.0747643934489,0.0710588050178,96558.6799282
690,0.86112777285,0.863056862447,0.864070090474,0.1246875,0.12375,0.1225,0.0725784897665,0.0747089072764,0.071085461022,97923.5679666
700,0.861181758514,0.863304228731,0.863926213677,0.12515625,0.124375,0.1235,0.0733002372775,0.0753106267885,0.0712923209508,99224.6651796
710,0.861442435904,0.86355598054,0.864048912221,0.12484375,0.124375,0.123,0.0728245246239,0.0753106267885,0.0705010702551,100515.550845
720,0.861482091146,0.863459484833,0.86400472612,0.12484375,0.12375,0.122,0.072876761437,0.074829058802,0.069599063881,102040.50915
730,0.861619696284,0.863369989472,0.864136576676,0.12453125,0.124375,0.122,0.0723287261458,0.0753121466264,0.0695964368679,103636.526378
740,0.86143979986,0.863407845787,0.863971823331,0.12484375,0.124375,0.123,0.0727778496868,0.0753441035939,0.0705143438572,105212.627942
750,0.861689876352,0.863501155826,0.86409737773,0.1246875,0.12375,0.1225,0.0726351077679,0.074690055458,0.0696517560747,106855.252733
760,0.861686896632,0.863290046514,0.864138460637,0.12421875,0.12375,0.1225,0.0721038239,0.0746680837459,0.0696685888096,108453.055986
770,0.861678527094,0.863487638307,0.864069063887,0.1246875,0.12375,0.123,0.0725734831607,0.074690055458,0.0704437488492,109912.680879
780,0.861669060254,0.863397608349,0.864142317942,0.1246875,0.12375,0.122,0.072602266178,0.074690055458,0.0695255473512,111555.500448
790,0.861778579472,0.86333723276,0.864094297231,0.1240625,0.124375,0.122,0.071825257433,0.0752917749701,0.0695054152737,113235.014676
800,0.861716349004,0.863488823864,0.864199727358,0.12421875,0.12375,0.1225,0.0718937382128,0.074690055458,0.0696349457238,114834.987664
810,0.861647218226,0.863410496725,0.864167812373,0.12453125,0.12375,0.1225,0.0723631558816,0.0747120648252,0.0696517560747,116452.343664
820,0.861585341071,0.863468101764,0.864043327222,0.12484375,0.12375,0.1225,0.0728744123274,0.074690055458,0.0696517560747,117978.754163
830,0.861635337864,0.863296749745,0.864182878248,0.1246875,0.124375,0.1225,0.0726310289858,0.0752917749701,0.0696517560747,119695.642265
840,0.861636181232,0.863418045703,0.864220546438,0.124375,0.12375,0.1225,0.0721499513772,0.074690055458,0.0696517560747,121140.766699
850,0.861622054785,0.863306197003,0.86419838385,0.124375,0.124375,0.1225,0.0720583670846,0.0753222403274,0.0696398351016,122749.861211
860,0.861750822561,0.863526939614,0.864114397848,0.1240625,0.12375,0.1225,0.0720526823889,0.0746429207783,0.0696433718504,124381.339763
870,0.861693228692,0.863470823104,0.864114168297,0.124375,0.12375,0.1225,0.0723537741662,0.0747120648252,0.0696349457238,126021.5549
880,0.861617999539,0.863431707775,0.863982913507,0.12453125,0.12375,0.123,0.0723823078506,0.0746984069508,0.0704186169399,127542.152557
890,0.86165216301,0.863471609698,0.863978007929,0.12453125,0.12375,0.1225,0.0723953806935,0.0746984069508,0.0696433718504,129232.003262
900,0.861733595963,0.863646592907,0.864232271528,0.12453125,0.12375,0.123,0.0724009606268,0.0747503956654,0.0704282239307,130860.613994
910,0.861632951143,0.863546295744,0.863910430531,0.12453125,0.12375,0.123,0.0724052866314,0.0747309166436,0.0704425950705,132597.668473
920,0.861641486752,0.863738593554,0.864039215532,0.12421875,0.12375,0.1225,0.0719213702831,0.0746630596651,0.0696590042475,134084.93113
930,0.861595403234,0.863481470654,0.863857534716,0.12453125,0.12375,0.1225,0.0723882624163,0.0747309166436,0.0696508336802,135558.206072
940,0.861551285309,0.86340351142,0.863836455834,0.12453125,0.12375,0.123,0.0723790988506,0.0746649301454,0.0704513005733,137036.448538
950,0.86149475999,0.863627080238,0.863786566218,0.125,0.12375,0.1235,0.0730719583166,0.0746209490661,0.0712416459834,138593.478268
960,0.861458411448,0.863723716752,0.863839827131,0.125,0.12375,0.1235,0.0730807156762,0.0746410879529,0.0712416459834,140068.007298
970,0.861366041232,0.863628111427,0.863793988197,0.12515625,0.12375,0.123,0.0729163558063,0.0746518830065,0.0704186169399,141542.748145
980,0.861432559868,0.863612638623,0.863800924867,0.12484375,0.12375,0.123,0.0728542431715,0.0746209490661,0.0704425950705,142962.131105
990,0.861384845598,0.863649954334,0.864064508686,0.12453125,0.12375,0.1225,0.0724073341543,0.0746869772645,0.0697667363861,144441.032258
