mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
168.8379294872284,0.14142155647277832,0.843375,0.97090625,relu,0.31622776601683794,"(1568, 1568)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (1568, 1568)}",155,0.854375,0.97890625,0.8375,0.9471875,0.8325,0.971875,0.846875,0.97078125,0.845625,0.98578125,29.102225088060617,0.007006614401562573,0.007630121231015919,0.013029188985696718
91.78964786529541,0.10531735420227051,0.850875,0.9808749999999999,relu,0.31622776601683794,"(784, 784, 784)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (784, 784, 784)}",96,0.845625,0.988125,0.859375,0.98984375,0.845,0.96953125,0.85625,0.98125,0.848125,0.975625,8.923739600862538,0.002719943042809888,0.0058443348637804825,0.0076076903936083285
31.02719602584839,0.05385622978210449,0.839125,0.97215625,relu,0.31622776601683794,"(392, 392, 392)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (392, 392, 392)}",176,0.8525,0.98765625,0.85125,0.99328125,0.8425,0.98328125,0.8425,0.9784375,0.806875,0.918125,3.856292676282742,0.003025447269368952,0.016665833312498955,0.027455823892664388
299.22252731323243,0.21143484115600586,0.848375,0.9745625,relu,0.31622776601683794,"(1568, 1568, 1568)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (1568, 1568, 1568)}",119,0.845,0.97265625,0.84875,0.9684375,0.850625,0.99078125,0.850625,0.98,0.846875,0.9609375,25.214572639875932,0.0065854072353281334,0.002186606960566975,0.01019219600356075
24.02133870124817,0.0458773136138916,0.85325,0.9971875000000001,relu,0.1,"(784,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (784,)}",66,0.86,0.99984375,0.856875,0.996875,0.846875,0.99703125,0.851875,0.99953125,0.850625,0.99265625,4.213529082099919,0.005499079834760367,0.004650268809434562,0.0025769410160110355
19.486869192123415,0.03231363296508789,0.858875,0.99809375,relu,0.1,"(392,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (392,)}",22,0.86625,0.99984375,0.86375,0.99390625,0.850625,0.9996875,0.855625,0.99765625,0.858125,0.999375,2.2022156211775754,0.000488577679158787,0.005609701418079226,0.002234757397347642
38.61370143890381,0.06343064308166504,0.84925,0.98009375,relu,0.1,"(1568,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (1568,)}",111,0.851875,0.9871875,0.861875,0.97484375,0.84125,0.97015625,0.84,0.986875,0.85125,0.98140625,9.802697468128061,0.0013526063606157362,0.007998046636523176,0.006698443149344453
51.23354091644287,0.07200765609741211,0.85025,0.9815312500000001,relu,0.1,"(784, 784)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (784, 784)}",101,0.8625,0.9965625,0.865,0.9915625,0.841875,0.95921875,0.83625,0.98234375,0.845625,0.97796875,11.56348103434372,0.0014661417102602124,0.011446888223443079,0.012944216251863224
20.077289962768553,0.0424868106842041,0.852125,0.9910625,relu,0.1,"(392, 392)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (392, 392)}",86,0.86375,0.989375,0.855,0.9978125,0.850625,0.99421875,0.84,0.9953125,0.85125,0.97859375,1.3052213615880028,0.000488538892953226,0.007660776723022298,0.006810349431196604
142.90909285545348,0.14082374572753906,0.847,0.9754687499999999,relu,0.1,"(1568, 1568)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (1568, 1568)}",134,0.845,0.975,0.850625,0.98078125,0.844375,0.97703125,0.85625,0.9865625,0.83875,0.95796875,26.995827965158824,0.004433027400303832,0.0059608095087831684,0.009593800895630465
95.93376035690308,0.10252556800842286,0.84775,0.98103125,relu,0.1,"(784, 784, 784)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (784, 784, 784)}",123,0.85125,0.978125,0.86,0.973125,0.848125,0.99328125,0.83625,0.98234375,0.843125,0.97828125,33.34780624356097,0.0074740360768548566,0.007951021946894602,0.006786792090155697
28.38825650215149,0.05325751304626465,0.849125,0.9881875000000001,relu,0.1,"(392, 392, 392)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (392, 392, 392)}",114,0.84375,0.97921875,0.858125,0.990625,0.8575,0.99296875,0.84625,0.99125,0.84,0.986875,5.975982382148257,0.0023258494775732614,0.007369701486491865,0.00490595142403589
307.276980304718,0.21482534408569337,0.850375,0.9790312499999999,relu,0.1,"(1568, 1568, 1568)","{'MLP__activation': 'relu', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (1568, 1568, 1568)}",99,0.855625,0.98,0.848125,0.9796875,0.854375,0.97640625,0.851875,0.989375,0.841875,0.9696875,42.18533593418654,0.011641049483097327,0.004962358310319782,0.006364881676040793
34.42410898208618,0.042287445068359374,0.840375,0.9684375000000001,relu,0.03162277660168379,"(784,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (784,)}",169,0.8325,0.9653125,0.85875,0.9984375,0.865,0.99984375,0.845625,0.98625,0.8,0.89234375,9.06306845232993,0.0004888307377853883,0.023081377775167562,0.04000915422593934
27.621507310867308,0.03610420227050781,0.840125,0.96875,relu,0.03162277660168379,"(392,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (392,)}",171,0.85375,0.99875,0.845,0.95734375,0.818125,0.95203125,0.826875,0.935625,0.856875,1.0,3.5390430564688873,0.008448632531214561,0.015162659727105936,0.02601325533502102
39.77419695854187,0.06303138732910156,0.854875,0.99159375,relu,0.03162277660168379,"(1568,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (1568,)}",51,0.860625,0.9990625,0.8675,0.9990625,0.8525,0.99546875,0.825,0.96453125,0.86875,0.99984375,12.484210489205992,0.0026314108784117837,0.01601951934360082,0.013616324646357416
57.239274454116824,0.07839031219482422,0.8505,0.9769062500000001,relu,0.03162277660168379,"(784, 784)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (784, 784)}",98,0.851875,0.98953125,0.851875,0.9525,0.858125,0.96796875,0.836875,0.98140625,0.85375,0.993125,28.07204656038006,0.013179534135232138,0.007185053931599954,0.014954814755623014
27.10907835960388,0.04468050003051758,0.849,0.97446875,relu,0.03162277660168379,"(392, 392)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (392, 392)}",116,0.854375,0.9715625,0.859375,0.9840625,0.856875,0.96546875,0.835625,0.95828125,0.83875,0.99296875,12.12868372866287,0.005139835130544815,0.009823441352194272,0.012536119689720569
113.27656574249268,0.1394270420074463,0.854125,0.9827187499999999,relu,0.03162277660168379,"(1568, 1568)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (1568, 1568)}",59,0.86,0.98890625,0.858125,0.9903125,0.848125,0.9721875,0.853125,0.98921875,0.85125,0.97296875,26.83572463142318,0.0057607076834049085,0.004376785350002901,0.008296624878527416
67.52695388793946,0.10073041915893555,0.853125,0.9869375,relu,0.03162277660168379,"(784, 784, 784)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (784, 784, 784)}",70,0.8475,0.96828125,0.861875,0.99328125,0.849375,0.989375,0.856875,0.9946875,0.85,0.9890625,11.308930084531989,0.002274351569093726,0.005405437077609901,0.00957933566981552
20.656539916992188,0.05644931793212891,0.848625,0.9852187499999999,relu,0.03162277660168379,"(392, 392, 392)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (392, 392, 392)}",118,0.85,0.97078125,0.853125,0.9840625,0.845625,0.99171875,0.8425,0.98828125,0.851875,0.99125,3.5440796760941757,0.004351950027977989,0.003980420832022674,0.0077172949033323624
231.64411134719847,0.2140275001525879,0.85025,0.9847187500000001,relu,0.03162277660168379,"(1568, 1568, 1568)","{'MLP__activation': 'relu', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (1568, 1568, 1568)}",101,0.85875,0.99046875,0.86875,0.9921875,0.849375,0.9809375,0.833125,0.9721875,0.84125,0.9878125,49.02783666825485,0.00779189545692773,0.01256607536186219,0.007345013189232546
55.42851915359497,0.042885875701904295,0.849625,0.9770625000000001,relu,0.01,"(784,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (784,)}",109,0.86125,1.0,0.863125,0.9996875,0.82375,0.92796875,0.858125,1.0,0.841875,0.95765625,15.83531348645302,0.0008921235788190947,0.01496140869036068,0.029498973763929473
36.94077658653259,0.03450794219970703,0.850125,0.9864374999999999,relu,0.01,"(392,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (392,)}",104,0.84375,0.97953125,0.864375,1.0,0.864375,1.0,0.86,1.0,0.818125,0.95265625,7.71334017962869,0.004574451076667421,0.01771034302321669,0.018658474532367332
78.58197922706604,0.06482701301574707,0.84125,0.9495625000000001,relu,0.01,"(1568,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (1568,)}",166,0.83125,0.89828125,0.835,0.92234375,0.8575,0.99875,0.8125,0.9315625,0.87,0.996875,39.46364200904853,0.0038369689342143518,0.02027929979067325,0.04087177452870133
32.115285587310794,0.07300500869750977,0.855625,0.9881249999999999,relu,0.01,"(784, 784)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (784, 784)}",44,0.85875,0.9878125,0.86,0.98140625,0.853125,0.9903125,0.85,0.99078125,0.85625,0.9903125,6.161416961896217,0.0019341755238019378,0.0036657195746537963,0.0035175342038137915
31.439094638824464,0.04268622398376465,0.85325,0.9774687499999999,relu,0.01,"(392, 392)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (392, 392)}",66,0.856875,0.98265625,0.87,0.95359375,0.830625,0.96078125,0.850625,0.9946875,0.858125,0.995625,20.51970666365606,0.0013234915504013226,0.012932517156377586,0.01732935776723994
100.0870500087738,0.14441347122192383,0.847375,0.97903125,relu,0.01,"(1568, 1568)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (1568, 1568)}",129,0.834375,0.96328125,0.85125,0.9809375,0.849375,0.98640625,0.846875,0.97734375,0.855,0.9871875,23.853203136312107,0.005404056120660296,0.007020060541049484,0.008665552312172623
54.99627509117126,0.10172820091247559,0.86075,0.99059375,relu,0.01,"(784, 784, 784)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (784, 784, 784)}",15,0.865625,0.98578125,0.860625,0.9896875,0.85875,0.989375,0.85875,0.99375,0.86,0.994375,8.765899134437188,0.004039130417783211,0.0025433737436719637,0.003153618952885703
34.91639266014099,0.053656578063964844,0.85525,0.9736874999999999,relu,0.01,"(392, 392, 392)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (392, 392, 392)}",47,0.84375,0.89140625,0.865625,0.99828125,0.860625,0.9940625,0.85,0.98984375,0.85625,0.99484375,35.677226394865706,0.002917432423020428,0.007711598407593582,0.04122816657031939
198.44971280097963,0.21402716636657715,0.83975,0.9752812499999999,relu,0.01,"(1568, 1568, 1568)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (1568, 1568, 1568)}",174,0.811875,0.9496875,0.865625,0.986875,0.846875,0.98171875,0.843125,0.98984375,0.83125,0.96828125,33.10058737826174,0.009066487042783422,0.01778166190208327,0.014778111453260856
84.85160717964172,0.04507966041564941,0.835375,0.9418749999999999,relu,0.0031622776601683794,"(784,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (784,)}",192,0.836875,0.9559375,0.840625,0.9321875,0.859375,0.99953125,0.835625,0.9503125,0.804375,0.87140625,33.59661063553252,0.0035345626042954303,0.017702400967100494,0.04160019437304348
52.2923086643219,0.033112192153930665,0.847125,0.97625,relu,0.0031622776601683794,"(392,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (392,)}",131,0.8325,0.94953125,0.8675,1.0,0.836875,0.94703125,0.85875,1.0,0.84,0.9846875,5.930393850255154,0.001933870608053371,0.013564659966250548,0.02352421458571996
172.14069328308105,0.06323127746582032,0.81775,0.906125,relu,0.0031622776601683794,"(1568,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (1568,)}",215,0.80125,0.8778125,0.82125,0.91109375,0.800625,0.88578125,0.830625,0.9328125,0.835,0.923125,5.292261120326926,0.0018498279780247134,0.014429786900713372,0.021172514981102286
40.900783443450926,0.07759256362915039,0.85475,0.992375,relu,0.0031622776601683794,"(784, 784)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (784, 784)}",54,0.855,0.99015625,0.869375,0.99828125,0.8475,0.99203125,0.85,0.98578125,0.851875,0.995625,9.56910573880141,0.007500308668425394,0.0077115984075935866,0.004335085783464946
47.7574405670166,0.042885112762451175,0.84925,0.96209375,relu,0.0031622776601683794,"(392, 392)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (392, 392)}",111,0.83625,0.8934375,0.863125,0.99296875,0.855625,0.9871875,0.85375,0.99890625,0.8375,0.93796875,40.9697713907714,0.0015449258307540157,0.01058743358892984,0.04058033602466839
102.60351748466492,0.1384294033050537,0.856,0.99225,relu,0.0031622776601683794,"(1568, 1568)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (1568, 1568)}",40,0.85625,0.9915625,0.866875,0.995625,0.851875,0.9953125,0.845,0.99109375,0.86,0.98765625,11.404918222264506,0.0030514718346414376,0.007380294709562743,0.0029557280194564594
