mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__C,param_SVM__class_weight,param_SVM__max_iter,param_SVM__tol,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.3807811737060547,0.0159576416015625,0.1,0.1,0.501,balanced,-1,0.08000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.08000001}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.004478276686246066,5.519789172549355e-07,0.0,0.0
32.326919889450075,0.015957212448120116,0.7765,0.96503125,0.501,balanced,126,1e-08,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 1e-08}",27,0.768125,0.9684375,0.775625,0.96640625,0.764375,0.96421875,0.790625,0.96125,0.78375,0.96484375,1.376387547174667,0.0010927104703997931,0.009695359714832659,0.002386894556741011
12.356942749023437,0.017553281784057618,0.782,0.960625,0.501,balanced,126,0.020000010000000002,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.020000010000000002}",22,0.774375,0.96453125,0.784375,0.96203125,0.771875,0.95921875,0.793125,0.9578125,0.78625,0.95953125,1.0330728717568753,0.0018495965923971255,0.007850159234053784,0.00237992909558247
9.826312685012818,0.015957975387573244,0.783375,0.9581250000000001,0.501,balanced,126,0.04000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.04000001}",17,0.77125,0.9609375,0.78625,0.95953125,0.7725,0.9553125,0.796875,0.95734375,0.79,0.9575,0.3370123309309744,0.0006304494981090825,0.009996874511566119,0.001939011507186056
8.782106351852416,0.016356801986694335,0.786625,0.9543437499999999,0.501,balanced,126,0.06000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.06000001}",10,0.77375,0.95765625,0.79375,0.95734375,0.775,0.9525,0.799375,0.9525,0.79125,0.95171875,0.2304530764227075,0.0004878574446921089,0.01035012077224219,0.0025946910943308987
8.189890909194947,0.017154121398925783,0.787375,0.9519375,0.501,balanced,126,0.08000001,"{'SVM__C': 0.501, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.08000001}",9,0.775,0.95671875,0.793125,0.95640625,0.7725,0.9484375,0.800625,0.94890625,0.795625,0.94921875,0.4830077105709372,0.0014655382712805585,0.011411343041027217,0.0037857669302269422
0.39414525032043457,0.01815195083618164,0.1,0.1,0.751,balanced,-1,1e-08,"{'SVM__C': 0.751, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 1e-08}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.01785611354464457,0.001465693974613818,0.0,0.0
0.4007277965545654,0.018351364135742187,0.1,0.1,0.751,balanced,-1,0.020000010000000002,"{'SVM__C': 0.751, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.020000010000000002}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.013810656140416076,0.0010171489794423268,0.0,0.0
0.4001290321350098,0.018351268768310548,0.1,0.1,0.751,balanced,-1,0.04000001,"{'SVM__C': 0.751, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.04000001}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.011517312604702895,0.0018496171218429659,0.0,0.0
0.40451755523681643,0.02094407081604004,0.1,0.1,0.751,balanced,-1,0.06000001,"{'SVM__C': 0.751, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.06000001}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.01517246053752311,0.004136340933488896,0.0,0.0
0.4118977069854736,0.020745182037353517,0.1,0.1,0.751,balanced,-1,0.08000001,"{'SVM__C': 0.751, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.08000001}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.012771745736050184,0.0032409483675098242,0.0,0.0
30.835110902786255,0.018551015853881837,0.774625,0.9660624999999999,0.751,balanced,126,1e-08,"{'SVM__C': 0.751, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 1e-08}",28,0.77,0.968125,0.775,0.9665625,0.75875,0.96609375,0.79,0.9634375,0.779375,0.96609375,0.5011434261220148,0.0025696456025797966,0.010319883720275149,0.0015097340411476666
11.90654764175415,0.018152236938476562,0.7795,0.9613125,0.751,balanced,126,0.020000010000000002,"{'SVM__C': 0.751, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.020000010000000002}",26,0.775,0.9621875,0.785625,0.96109375,0.763125,0.96140625,0.793125,0.95921875,0.780625,0.96265625,0.8280913628453908,0.002393126537018962,0.010127314550264522,0.0011842059575935184
9.368936920166016,0.015957117080688477,0.783375,0.95815625,0.751,balanced,126,0.04000001,"{'SVM__C': 0.751, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.04000001}",17,0.780625,0.9575,0.789375,0.95875,0.7675,0.95796875,0.795,0.9559375,0.784375,0.960625,0.1812985095968609,0.0010927105057737785,0.009292133770022932,0.0015385667031363789
8.671402502059937,0.015159893035888671,0.784,0.9560312499999999,0.751,balanced,126,0.06000001,"{'SVM__C': 0.751, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.06000001}",15,0.780625,0.95609375,0.79,0.958125,0.7675,0.95671875,0.79875,0.9528125,0.783125,0.95640625,0.23478871743204632,0.0007460852888766807,0.010372740717862377,0.0017527879577975353
8.06243166923523,0.016356658935546876,0.7865,0.9537812499999999,0.751,balanced,126,0.08000001,"{'SVM__C': 0.751, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.08000001}",11,0.7825,0.95390625,0.791875,0.95375,0.771875,0.95453125,0.799375,0.95078125,0.786875,0.9559375,0.19517914983911305,0.0016205108839715068,0.009216154295583374,0.0016869211970332175
0.3724033355712891,0.016756057739257812,0.1,0.1,1.001,balanced,-1,1e-08,"{'SVM__C': 1.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 1e-08}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.017258273461301585,0.003644624988879189,0.0,0.0
