mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
47.13175230026245,0.05699820518493652,0.828375,0.86946875,logistic,0.31622776601683794,"(784,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (784,)}",328,0.82125,0.8725,0.8375,0.855625,0.8125,0.87609375,0.836875,0.87875,0.83375,0.864375,9.242184716281116,0.0013238021030641035,0.009871043511199822,0.008447679045157927
30.96706838607788,0.04157700538635254,0.84075,0.8881562500000001,logistic,0.31622776601683794,"(392,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (392,)}",269,0.831875,0.89078125,0.855625,0.8884375,0.82875,0.89140625,0.835625,0.88484375,0.851875,0.8853125,2.082733840508621,0.0021918251532749475,0.010900114678295825,0.002705246638478628
55.28446440696716,0.07417569160461426,0.827625,0.86234375,logistic,0.31622776601683794,"(1568,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (1568,)}",330,0.82625,0.8615625,0.83,0.85609375,0.810625,0.86953125,0.82375,0.85703125,0.8475,0.8675,17.435379964757942,0.002139062699512348,0.011887493427968738,0.005406340317164655
58.47285585403442,0.07729949951171874,0.82125,0.84178125,logistic,0.31622776601683794,"(784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (784, 784)}",338,0.81875,0.85203125,0.831875,0.83625,0.80875,0.84265625,0.8225,0.84640625,0.824375,0.8315625,7.581042585051143,0.004204786977088928,0.007572565615430498,0.007242048441221591
42.86253967285156,0.053680419921875,0.827125,0.8636874999999999,logistic,0.31622776601683794,"(392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (392, 392)}",332,0.821875,0.8621875,0.8375,0.86515625,0.805,0.86140625,0.834375,0.86703125,0.836875,0.86265625,19.934507269583424,0.007880217155039471,0.012428545771730484,0.002090716085459711
139.72747192382812,0.15362229347229003,0.79975,0.8213125000000001,logistic,0.31622776601683794,"(1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (1568, 1568)}",347,0.74875,0.78359375,0.81375,0.8334375,0.7875,0.8190625,0.816875,0.830625,0.831875,0.83984375,22.328603677257238,0.004922697178605041,0.029231297439559538,0.02002454548485434
117.79697861671448,0.10618925094604492,0.80075,0.82184375,logistic,0.31622776601683794,"(784, 784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (784, 784, 784)}",345,0.768125,0.8053125,0.819375,0.8284375,0.794375,0.82421875,0.8125,0.82625,0.809375,0.825,6.258063371633679,0.00570507901134546,0.018244862290518943,0.008387816685526706
79.93682193756104,0.0720292568206787,0.81025,0.8452187500000001,logistic,0.31622776601683794,"(392, 392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (392, 392, 392)}",342,0.798125,0.84015625,0.82125,0.838125,0.79625,0.8415625,0.81375,0.858125,0.821875,0.848125,30.949429823594624,0.011338607483694103,0.011058085277298247,0.007270982567713943
284.49578218460084,0.2547346591949463,0.776375,0.7901875,logistic,0.31622776601683794,"(1568, 1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (1568, 1568, 1568)}",360,0.778125,0.8046875,0.753125,0.76421875,0.790625,0.81109375,0.795625,0.80796875,0.764375,0.76296875,52.67671467299049,0.026063937279223442,0.015882380174268584,0.02181160456614782
74.61509222984314,0.050947141647338864,0.841375,0.938125,logistic,0.1,"(784,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (784,)}",257,0.8425,0.94484375,0.850625,0.936875,0.814375,0.93359375,0.850625,0.93953125,0.84875,0.93578125,28.32063939839736,0.002856073825160705,0.013825926732049472,0.0038654115240165515
47.114379739761354,0.04392008781433106,0.84825,0.96490625,logistic,0.1,"(392,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (392,)}",142,0.841875,0.97265625,0.8625,0.96921875,0.8325,0.96140625,0.853125,0.95390625,0.85125,0.96734375,8.361592238153984,0.007355200118945158,0.01024237521281075,0.006600781203766729
67.64255843162536,0.07398018836975098,0.83725,0.9034375000000001,logistic,0.1,"(1568,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (1568,)}",293,0.838125,0.9084375,0.843125,0.9246875,0.825625,0.9134375,0.834375,0.88109375,0.845,0.88953125,14.761651534621251,0.003290044493726612,0.006910137480542608,0.015932290815353578
89.78777141571045,0.0771036148071289,0.8365,0.90215625,logistic,0.1,"(784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (784, 784)}",300,0.83625,0.899375,0.848125,0.91359375,0.8225,0.8971875,0.83,0.89890625,0.845625,0.90171875,15.47903922400591,0.0030864127612852074,0.009557392426807637,0.005899053154956293
82.85388646125793,0.053290510177612306,0.8425,0.9525,logistic,0.1,"(392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (392, 392)}",240,0.83375,0.956875,0.854375,0.93703125,0.824375,0.9784375,0.849375,0.9209375,0.850625,0.96921875,34.72365958999125,0.0049993132452832555,0.011483684077855855,0.021008973157320192
217.76324348449708,0.16064934730529784,0.8275,0.8762812500000001,logistic,0.1,"(1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (1568, 1568)}",331,0.824375,0.88421875,0.833125,0.87109375,0.808125,0.87234375,0.844375,0.8971875,0.8275,0.8565625,67.85506309385637,0.007054697413964642,0.011845357740482136,0.013647844953508242
150.77421493530272,0.11048283576965331,0.823125,0.8740625,logistic,0.1,"(784, 784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (784, 784, 784)}",335,0.810625,0.86,0.833125,0.86640625,0.806875,0.8803125,0.82625,0.89921875,0.83875,0.864375,32.421178677091476,0.007866063430033352,0.012443622864744808,0.014297686110871215
85.46624464988709,0.06675872802734376,0.836,0.935125,logistic,0.1,"(392, 392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (392, 392, 392)}",303,0.82,0.910625,0.848125,0.9634375,0.829375,0.961875,0.840625,0.94703125,0.841875,0.89265625,24.919874065374252,0.006549443516908537,0.010028085560065814,0.028505310634599282
292.34632420539856,0.24399924278259277,0.825625,0.8613437500000002,logistic,0.1,"(1568, 1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.1, 'MLP__hidden_layer_sizes': (1568, 1568, 1568)}",333,0.805,0.85046875,0.850625,0.868125,0.800625,0.83859375,0.82875,0.8709375,0.843125,0.87859375,55.26468244052865,0.021014050031765357,0.019956984992728712,0.014638415321509349
120.18700451850891,0.052313709259033205,0.847875,0.9904375,logistic,0.03162277660168379,"(784,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (784,)}",154,0.85125,0.99390625,0.856875,0.9815625,0.826875,0.99203125,0.853125,0.99421875,0.85125,0.99046875,24.426043448123874,0.0056779485248313905,0.010699006963265322,0.004639756863241872
65.58183417320251,0.0392357349395752,0.85075,0.99865625,logistic,0.03162277660168379,"(392,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (392,)}",83,0.84875,0.9990625,0.8575,0.99984375,0.835625,0.99953125,0.859375,0.9984375,0.8525,0.99640625,7.525257338714208,0.002259146941224525,0.008435416409401519,0.001220751561539022
118.42317981719971,0.07183361053466797,0.841375,0.97575,logistic,0.03162277660168379,"(1568,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (1568,)}",257,0.83875,0.97796875,0.845,0.98078125,0.8225,0.9503125,0.85125,0.9853125,0.849375,0.984375,24.257599804719124,0.003061073991964254,0.010371234256345754,0.012985644116677473
160.93084626197816,0.07573766708374023,0.842375,0.9769375,logistic,0.03162277660168379,"(784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (784, 784)}",242,0.84125,0.96875,0.848125,0.99265625,0.82625,0.9796875,0.85125,0.968125,0.845,0.97546875,26.320229195942325,0.002868766511321814,0.008717797887081321,0.008960961339331852
95.96916022300721,0.055437898635864256,0.84225,0.9944375000000001,logistic,0.03162277660168379,"(392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (392, 392)}",244,0.84,0.984375,0.854375,0.99796875,0.821875,0.995625,0.85,0.9984375,0.845,0.99578125,29.081005965574775,0.008606688824961123,0.011268041089736927,0.005156344696100123
303.97925128936765,0.16006369590759278,0.834375,0.9289999999999999,logistic,0.03162277660168379,"(1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (1568, 1568)}",313,0.84125,0.9484375,0.8275,0.90890625,0.81125,0.938125,0.8425,0.9265625,0.849375,0.92296875,46.50898195786706,0.006532994069765076,0.013566963551215132,0.01346965629201429
240.01210842132568,0.10755405426025391,0.83325,0.9656874999999999,logistic,0.03162277660168379,"(784, 784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (784, 784, 784)}",321,0.8225,0.95734375,0.830625,0.97984375,0.8225,0.96671875,0.85125,0.97046875,0.839375,0.9540625,45.03167238984891,0.005360882073959703,0.01095017123153787,0.009263714495276703
136.3130380153656,0.07007708549499511,0.837375,0.9911875,logistic,0.03162277660168379,"(392, 392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (392, 392, 392)}",291,0.838125,0.99359375,0.849375,0.99609375,0.820625,0.99390625,0.83875,0.99203125,0.84,0.9803125,38.074348403443686,0.007694603204930235,0.009315645441943333,0.005589820547208999
344.47069964408877,0.25005102157592773,0.83575,0.892,logistic,0.03162277660168379,"(1568, 1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.03162277660168379, 'MLP__hidden_layer_sizes': (1568, 1568, 1568)}",306,0.83,0.8815625,0.8425,0.87765625,0.819375,0.89015625,0.841875,0.90796875,0.845,0.90265625,74.36825044817942,0.02740100263078618,0.009693747985170668,0.011718708333259255
121.60591087341308,0.05094747543334961,0.847625,0.9992812499999999,logistic,0.01,"(784,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (784,)}",160,0.845,1.0,0.854375,0.99828125,0.826875,0.99953125,0.856875,0.99953125,0.855,0.9990625,32.004555199165026,0.0020845853532738697,0.01116215704960291,0.0005812836011793176
83.01414594650268,0.03923530578613281,0.84825,1.0,logistic,0.01,"(392,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (392,)}",142,0.834375,1.0,0.85875,1.0,0.82625,1.0,0.865,1.0,0.856875,1.0,12.873852060737734,0.0014352289013359954,0.01511104728336193,0.0
143.8495047569275,0.07495689392089844,0.846875,0.9928750000000001,logistic,0.01,"(1568,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (1568,)}",179,0.84875,0.99953125,0.858125,1.0,0.823125,0.9696875,0.851875,0.99734375,0.8525,0.9978125,28.542000233260506,0.0027189025832784286,0.012253825933152485,0.011636838729869876
152.95674238204955,0.08335051536560059,0.844875,0.99275,logistic,0.01,"(784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (784, 784)}",208,0.84,0.999375,0.859375,0.99828125,0.823125,0.99328125,0.850625,0.98640625,0.85125,0.98640625,33.31635914572066,0.006313597283181045,0.012496249437331183,0.005572322787671211
138.60936784744263,0.053289604187011716,0.845125,0.998,logistic,0.01,"(392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (392, 392)}",205,0.845625,1.0,0.861875,0.99953125,0.82875,0.99859375,0.849375,0.99640625,0.84,0.99546875,63.39847846105876,0.005112419642759787,0.01089294496451716,0.001768871462260594
368.2050337791443,0.16084504127502441,0.839875,0.9840625,logistic,0.01,"(1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (1568, 1568)}",277,0.833125,0.97609375,0.8475,0.9940625,0.820625,0.9846875,0.849375,0.97875,0.84875,0.98671875,45.60995540625312,0.017066221734720284,0.01134267384702565,0.006311416986303461
241.22332224845886,0.10521259307861328,0.837125,0.9803437500000001,logistic,0.01,"(784, 784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (784, 784, 784)}",294,0.838125,0.9846875,0.840625,0.95453125,0.820625,0.9909375,0.83125,0.97640625,0.855,0.99515625,28.600504298837443,0.004339007782815222,0.011309564536267495,0.014368680676213783
164.59533019065856,0.07007708549499511,0.839,0.9931875,logistic,0.01,"(392, 392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (392, 392, 392)}",281,0.84125,0.99875,0.843125,0.99109375,0.83125,1.0,0.8375,0.9809375,0.841875,0.99515625,72.10863968509447,0.012790702551876629,0.004304793839430637,0.006865476358199768
543.7967453479766,0.2354106903076172,0.832625,0.9555,logistic,0.01,"(1568, 1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (1568, 1568, 1568)}",322,0.8325,0.95828125,0.840625,0.93703125,0.819375,0.96625,0.829375,0.9390625,0.84125,0.976875,83.092567700353,0.018284195875784705,0.008056441522161025,0.01543680413411405
216.50732917785643,0.051533746719360354,0.848875,1.0,logistic,0.0031622776601683794,"(784,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (784,)}",132,0.84375,1.0,0.863125,1.0,0.8275,1.0,0.8575,1.0,0.8525,1.0,61.31944891343178,0.0043379308850510995,0.012439855304624738,0.0
117.53853435516358,0.03962554931640625,0.85,0.9999062500000001,logistic,0.0031622776601683794,"(392,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (392,)}",96,0.83875,1.0,0.856875,1.0,0.840625,1.0,0.858125,1.0,0.855625,0.99953125,12.205483411164087,0.001460756609205859,0.008477912478906606,0.0001875000000000071
208.81567950248717,0.07202863693237305,0.846125,0.9989062499999999,logistic,0.0031622776601683794,"(1568,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (1568,)}",189,0.84125,0.99984375,0.85875,1.0,0.823125,1.0,0.85875,0.99515625,0.84875,0.99953125,41.67487111528295,0.0015620590627736968,0.013254716141811566,0.0018827962914240244
266.1671130657196,0.07847037315368652,0.84275,0.9928125,logistic,0.0031622776601683794,"(784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (784, 784)}",237,0.834375,0.9996875,0.85625,1.0,0.821875,0.99859375,0.85125,1.0,0.85,0.96578125,50.6598075106584,0.004302678861333957,0.01275122543130657,0.013525511196439096
200.44688167572022,0.05387535095214844,0.841125,0.9929375,logistic,0.0031622776601683794,"(392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (392, 392)}",262,0.835625,0.99765625,0.8625,1.0,0.815625,0.99578125,0.838125,0.9915625,0.85375,0.9796875,36.79110099397528,0.004756477115911233,0.016160329513967224,0.00717893511427703
332.82879385948183,0.1618204116821289,0.841125,0.9800312499999999,logistic,0.0031622776601683794,"(1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (1568, 1568)}",262,0.84375,0.98828125,0.855,0.9771875,0.830625,0.9946875,0.844375,0.980625,0.831875,0.959375,54.011918236642465,0.011186651048233626,0.009008676373363625,0.011983223950590254
341.7628891468048,0.10794630050659179,0.8305,0.9740624999999999,logistic,0.0031622776601683794,"(784, 784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (784, 784, 784)}",326,0.82375,0.9775,0.82,0.925,0.81,0.97125,0.84875,0.99859375,0.85,0.99796875,96.64964089878838,0.004725799104471534,0.016058486852751713,0.02683336163947779
200.0260311126709,0.06714920997619629,0.837,0.9836562499999999,logistic,0.0031622776601683794,"(392, 392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (392, 392, 392)}",295,0.83125,0.96265625,0.835,0.965,0.8325,0.99671875,0.838125,0.9946875,0.848125,0.99921875,69.04815097355653,0.007743501577320766,0.00603893616459058,0.01626999971189306
638.1968909263611,0.24712324142456055,0.83575,0.9762187499999999,logistic,0.0031622776601683794,"(1568, 1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (1568, 1568, 1568)}",306,0.834375,0.979375,0.84125,0.99078125,0.815625,0.978125,0.83875,0.9615625,0.84875,0.97125,131.9484781295561,0.02048551205139571,0.0110919452757395,0.009645270861930207
258.6958444595337,0.04899497032165527,0.850125,1.0,logistic,0.001,"(784,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (784,)}",92,0.845,1.0,0.8625,1.0,0.82875,1.0,0.854375,1.0,0.86,1.0,69.47416745640895,0.0011390388307461917,0.012262748468430736,0.0
122.30140700340272,0.03923554420471191,0.85075,1.0,logistic,0.001,"(392,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (392,)}",83,0.844375,1.0,0.86125,1.0,0.834375,1.0,0.85625,1.0,0.8575,1.0,2.333058057864264,0.0015618265523041231,0.00994830387553577,0.0
242.7605200767517,0.07378616333007812,0.844375,0.99715625,logistic,0.001,"(1568,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (1568,)}",217,0.8375,0.99828125,0.8575,1.0,0.823125,1.0,0.84875,0.9875,0.855,1.0,85.99825576377155,0.004213301858509627,0.012673791855636581,0.004873797928720458
449.1984724998474,0.0812027931213379,0.83575,0.9727499999999999,logistic,0.001,"(784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (784, 784)}",306,0.8375,0.98921875,0.850625,0.99046875,0.80375,0.91015625,0.8375,0.97390625,0.849375,1.0,87.04703058908689,0.004338119586283079,0.016953060195728682,0.03239460072681866
307.3185324668884,0.05465607643127442,0.832375,0.962375,logistic,0.001,"(392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (392, 392)}",323,0.794375,0.91484375,0.86,1.0,0.81125,0.9334375,0.851875,1.0,0.844375,0.96359375,65.2766069396742,0.005823751072097617,0.025209745139528863,0.0344365074720855
383.23365530967715,0.1524508476257324,0.835875,0.9902812500000001,logistic,0.001,"(1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (1568, 1568)}",304,0.833125,0.9953125,0.8475,0.99765625,0.80875,0.9846875,0.84375,0.98078125,0.84625,0.99296875,51.76596737241823,0.0058686069406896175,0.014478432235570266,0.006457039520941452
419.5308476924896,0.11223950386047363,0.84,0.9858750000000001,logistic,0.001,"(784, 784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (784, 784, 784)}",276,0.8375,0.98859375,0.856875,0.9740625,0.8275,0.9909375,0.835625,0.99171875,0.8425,0.9840625,170.20752420065512,0.0160604015569141,0.009722718241315048,0.006480590009790764
378.5923910140991,0.0720292568206787,0.821875,0.9534375,logistic,0.001,"(392, 392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (392, 392, 392)}",336,0.841875,0.99328125,0.8575,0.98796875,0.7125,0.79609375,0.8425,0.99109375,0.855,0.99875,160.89987276013386,0.013229811665083512,0.05505395081190813,0.07875049603018382
857.5740478992462,0.24380340576171874,0.843,0.9778125,logistic,0.001,"(1568, 1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (1568, 1568, 1568)}",235,0.840625,0.96,0.8475,0.995625,0.833125,0.950625,0.844375,0.9996875,0.849375,0.983125,353.22498446182624,0.02119910482117955,0.00576085931090146,0.019393136672544727
324.6471921920776,0.05231356620788574,0.850875,1.0,logistic,0.00031622776601683794,"(784,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (784,)}",80,0.844375,1.0,0.8575,1.0,0.833125,1.0,0.858125,1.0,0.86125,1.0,89.97280185066766,0.0018107343386666495,0.01059628472626137,0.0
141.1334951877594,0.04001650810241699,0.851,1.0,logistic,0.00031622776601683794,"(392,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (392,)}",77,0.8475,1.0,0.86375,1.0,0.829375,1.0,0.855625,1.0,0.85875,1.0,20.517717643318136,0.0010694226454745976,0.01203250805110889,0.0
406.09388489723204,0.07319974899291992,0.84725,1.0,logistic,0.00031622776601683794,"(1568,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (1568,)}",171,0.841875,1.0,0.856875,1.0,0.826875,1.0,0.853125,1.0,0.8575,1.0,11.604798832591994,0.0025458137290295807,0.011629703349613012,0.0
513.4166417598724,0.0780799388885498,0.846,0.9998125,logistic,0.00031622776601683794,"(784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (784, 784)}",191,0.8425,1.0,0.85875,1.0,0.821875,0.9990625,0.8525,1.0,0.854375,1.0,158.4197413032465,0.0034371116806608177,0.013184981987094252,0.0003750000000000142
296.88003315925596,0.05504574775695801,0.852625,1.0,logistic,0.00031622776601683794,"(392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (392, 392)}",61,0.84625,1.0,0.865625,1.0,0.8275,1.0,0.866875,1.0,0.856875,1.0,31.126202942773133,0.006578194477811384,0.014574163783901967,0.0
813.6369326591491,0.15186491012573242,0.839375,0.9704687499999999,logistic,0.00031622776601683794,"(1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (1568, 1568)}",280,0.8425,0.98828125,0.8525,0.95765625,0.80875,0.9209375,0.85125,0.99296875,0.841875,0.9925,555.083976166517,0.014898831917558863,0.015919720474932984,0.028022904972985953
451.58986339569094,0.12004790306091309,0.837375,0.9881875000000001,logistic,0.00031622776601683794,"(784, 784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (784, 784, 784)}",291,0.8275,0.97734375,0.845625,0.990625,0.826875,0.99984375,0.846875,1.0,0.84,0.973125,290.5371224504865,0.011246969761863184,0.00863676733506234,0.011187587290162263
442.4287515640259,0.06597709655761719,0.845125,0.9999687500000001,logistic,0.00031622776601683794,"(392, 392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (392, 392, 392)}",205,0.845625,1.0,0.850625,0.99984375,0.83125,1.0,0.848125,1.0,0.85,1.0,254.32153649973938,0.004122352905111928,0.007152359750459959,6.249999999998756e-05
642.125675535202,0.23833909034729003,0.833875,0.9844062499999999,logistic,0.00031622776601683794,"(1568, 1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (1568, 1568, 1568)}",316,0.83125,0.98328125,0.830625,0.9809375,0.82125,0.993125,0.8425,0.99265625,0.84375,0.97203125,71.15589192315683,0.017626452541682578,0.008351646544245028,0.007880578381375323
284.8883289337158,0.052899932861328124,0.8495,1.0,logistic,0.0001,"(784,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (784,)}",116,0.844375,1.0,0.856875,1.0,0.828125,1.0,0.860625,1.0,0.8575,1.0,90.39813572172561,0.0037738453071442827,0.012044189470445913,0.0
116.37826657295227,0.0388453483581543,0.849625,1.0,logistic,0.0001,"(392,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (392,)}",107,0.84125,1.0,0.864375,1.0,0.82875,1.0,0.86125,1.0,0.8525,1.0,8.48858296716211,0.0011381382433966409,0.013167194082263686,0.0
410.47592368125913,0.07456636428833008,0.847375,1.0,logistic,0.0001,"(1568,)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (1568,)}",166,0.841875,1.0,0.856875,1.0,0.82375,1.0,0.856875,1.0,0.8575,1.0,9.013062467523707,0.002275810196820145,0.01320156240753346,0.0
579.1696672916412,0.07632308006286621,0.851875,1.0,logistic,0.0001,"(784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (784, 784)}",64,0.849375,1.0,0.864375,1.0,0.83375,1.0,0.853125,1.0,0.85875,1.0,60.493677600870186,0.00502954797545052,0.01039080122031021,0.0
272.82888903617857,0.055436563491821286,0.848625,1.0,logistic,0.0001,"(392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (392, 392)}",135,0.844375,1.0,0.860625,1.0,0.83125,1.0,0.85625,1.0,0.850625,1.0,11.52815550997699,0.007236119650239799,0.010257619119464292,0.0
396.8263862133026,0.16182126998901367,0.845875,0.99378125,logistic,0.0001,"(1568, 1568)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (1568, 1568)}",196,0.848125,0.99609375,0.84875,0.99265625,0.824375,0.989375,0.85,0.9978125,0.858125,0.99296875,44.12470472237094,0.010056130424539452,0.011337162343373248,0.002930510301125042
529.5579015731812,0.10345659255981446,0.841625,0.99415625,logistic,0.0001,"(784, 784, 784)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (784, 784, 784)}",251,0.841875,1.0,0.853125,1.0,0.821875,0.9934375,0.838125,0.98828125,0.853125,0.9890625,359.676767658717,0.0038062164525408926,0.011548809462451098,0.005084827307785398
444.6760856628418,0.07417502403259277,0.841875,1.0,logistic,0.0001,"(392, 392, 392)","{'MLP__activation': 'logistic', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (392, 392, 392)}",248,0.838125,1.0,0.84375,1.0,0.82875,1.0,0.845625,1.0,0.853125,1.0,18.943689378898128,0.013123128757489399,0.008129806270754556,0.0
