mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
3.6477460861206055,0.021143198013305664,0.5710592597726448,0.6917171608301219,balanced,gini,23,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 23}",80,0.5571932947578981,0.6865570503454059,0.5604888296782128,0.6830011114581604,0.5824618416276296,0.7066304410492269,0.5670225121704103,0.6983376686872853,0.5881403365705389,0.6840595326105313,0.3985947738409727,0.0014662066730955863,0.012182685383406366,0.009246324437296435
3.706684875488281,0.023537492752075194,0.5714488448219064,0.6898511594473298,balanced,gini,24,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 24}",79,0.5561175742749835,0.6951616685831871,0.5591383776549115,0.675310818143881,0.587379030366187,0.7075763111613598,0.5640898757011886,0.6841018386276044,0.5905299379741518,0.6871051607206168,0.30218747128103607,0.004212970987365938,0.014550738544468327,0.010903203517163366
3.881759834289551,0.020938730239868163,0.5733419977215236,0.6933963310428378,balanced,gini,25,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 25}",66,0.5569567472778536,0.6951719356567901,0.5676494664865652,0.6849042549143685,0.5790213528843804,0.7111511761382181,0.5731509625126646,0.7006668724672093,0.5899442755825735,0.6750874160376035,0.42899509770135136,0.0006308375498016531,0.011034974553597712,0.012478620070746235
3.8746116161346436,0.02154703140258789,0.5727875869833605,0.6962943246483219,balanced,gini,26,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 26}",70,0.558306023973023,0.7007142640993939,0.5616550028768487,0.6847625731340781,0.5825430230864018,0.7165395601848689,0.5712469419527022,0.7031073103987264,0.5901988039637235,0.6763479154245423,0.3630881507936079,0.0007941904798844279,0.01211909772417902,0.014189170063293807
3.877050352096558,0.02293839454650879,0.5745607014177873,0.6955719274083185,balanced,gini,27,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 27}",53,0.5585172821527239,0.6989572435825386,0.566764187308776,0.6746696709455605,0.5856137194813277,0.7199799017554647,0.5712043146267328,0.699041650071249,0.5907152741740184,0.6852111706867801,0.32283684133192525,0.0027495702309888923,0.011938438681877401,0.015254495453903725
4.007502126693725,0.021342945098876954,0.5729240780809166,0.7003846171494358,balanced,gini,28,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 28}",69,0.55681364684664,0.7009555403290653,0.5657964919732219,0.6854436412916007,0.5850158164940968,0.7186128452642011,0.5699594731509625,0.7052718621696585,0.5870456174166605,0.6916391966926534,0.30462018228177856,0.0018499770877045281,0.011531152541502897,0.011455955271551728
4.076514196395874,0.021941280364990233,0.5718699336562123,0.6982360076798104,balanced,gini,29,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 29}",77,0.5576158111172997,0.698478743915408,0.5657153105144497,0.6793091076976794,0.5836280148262655,0.7197041982339384,0.5649566313292312,0.7079806047457049,0.5874428546717078,0.6857073838063216,0.3140842369387016,0.0010927539899399932,0.011572724605206171,0.014636210285603357
4.079480314254761,0.024135303497314454,0.5727269496734599,0.7009151731228831,balanced,gini,30,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 30}",71,0.557864078029211,0.7075418680454085,0.560843188289127,0.6855404819364702,0.586241255244384,0.7185444644621651,0.5676081745619888,0.7054770260965043,0.5910890355104158,0.6874720250738676,0.2554731435328134,0.0023940047130074646,0.013477006741695175,0.01259059061219732
4.1670348167419435,0.02293844223022461,0.5727103792793071,0.7015012562078331,balanced,gini,31,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 31}",72,0.561295712723417,0.712221221933063,0.55752123064918,0.6813632716215889,0.5851266307286946,0.719562516453648,0.5702831937133961,0.7023656529311588,0.5893351372723453,0.6919936180997064,0.16891107930267335,0.0020918962725263762,0.012628894579482157,0.013695309957086512
4.206945848464966,0.02134251594543457,0.5742567512335628,0.7012337546205674,balanced,gini,32,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 32}",55,0.5609160648121592,0.714690723320739,0.562703879671175,0.6799032334471957,0.5851266307286946,0.719562516453648,0.5701213334321793,0.7049959760090737,0.5924265450861195,0.68701632387218,0.33176934140571734,0.0007973911712692907,0.012464627488401757,0.015416317960655668
4.074504709243774,0.020545291900634765,0.5745328369780267,0.7019308520308927,balanced,gini,33,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 33}",54,0.5600087340608016,0.715105459057072,0.5656199300172611,0.6793917473633452,0.5851266307286946,0.719562516453648,0.5700712926582153,0.7058515877141476,0.5918482961425358,0.6897429495662505,0.20556200945048492,0.0004880717133407197,0.012019670489033584,0.015207723265572334
4.850623989105225,0.03291211128234863,0.5732923693341724,0.7062442700056725,balanced,gini,34,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 34}",67,0.5606113595836271,0.727224928887006,0.5616627197455533,0.683580978344047,0.5851266307286946,0.719562516453648,0.5703140830800405,0.7048060908626759,0.5887568883287617,0.6960468354809859,0.47227453821885235,0.015857299420063566,0.01169741361287878,0.015730508921305852
4.24683837890625,0.02074885368347168,0.5737656722148391,0.7022987533208224,balanced,gini,35,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 35}",62,0.5582057919899533,0.711935364989063,0.5651251243959236,0.6841433448384419,0.5851266307286946,0.719562516453648,0.5708114018830158,0.7052641649052663,0.5895705142461759,0.6905883754176924,0.18904675620015393,0.0007415476613353717,0.011869369847785399,0.013163945271932303
4.200562238693237,0.02134261131286621,0.5717411257538316,0.7007731271931714,balanced,gini,36,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 36}",78,0.5579516653621088,0.7026868931619128,0.5601125551601775,0.6760848679845329,0.5851266307286946,0.719562516453648,0.5697166827291372,0.7077603935350849,0.5858081893888848,0.6977709648306781,0.14674416345912783,0.0023260866405667856,0.0118876058447732,0.014311175084536954
