mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__C,param_SVM__class_weight,param_SVM__decision_function_shape,param_SVM__gamma,param_SVM__max_iter,param_SVM__tol,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
66.71951298713684,8.763556575775146,0.3255,1.0,0.001,balanced,ovo,0.8012755102040817,-1,1e-08,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 1e-08}",481,0.351875,1.0,0.263125,1.0,0.184375,1.0,0.364375,1.0,0.46375,1.0,0.2570525180517342,0.06297297119066787,0.09500197366370869,0.0
66.72451033592225,8.736822175979615,0.3255,1.0,0.001,balanced,ovo,0.8012755102040817,-1,0.020000010000000002,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 0.020000010000000002}",481,0.351875,1.0,0.263125,1.0,0.184375,1.0,0.364375,1.0,0.46375,1.0,0.2747284021595729,0.12261659974298539,0.09500197366370869,0.0
66.95388760566712,8.772138786315917,0.3255,1.0,0.001,balanced,ovo,0.8012755102040817,-1,0.04000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 0.04000001}",481,0.351875,1.0,0.263125,1.0,0.184375,1.0,0.364375,1.0,0.46375,1.0,0.45924964913687455,0.10837068439835937,0.09500197366370869,0.0
70.28526601791381,9.293160009384156,0.3255,1.0,0.001,balanced,ovo,0.8012755102040817,-1,0.06000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 0.06000001}",481,0.351875,1.0,0.263125,1.0,0.184375,1.0,0.364375,1.0,0.46375,1.0,3.5767375942978865,0.5572933826969542,0.09500197366370869,0.0
74.59111661911011,9.652374744415283,0.3255,1.0,0.001,balanced,ovo,0.8012755102040817,-1,0.08000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 0.08000001}",481,0.351875,1.0,0.263125,1.0,0.184375,1.0,0.364375,1.0,0.46375,1.0,1.6378648490172258,0.39096080637837366,0.09500197366370869,0.0
14.454284954071046,1.7778676509857179,0.73775,0.7886875,0.001,balanced,ovo,0.8012755102040817,126,1e-08,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 1e-08}",141,0.734375,0.78953125,0.7475,0.78484375,0.711875,0.7953125,0.749375,0.7875,0.745625,0.78625,0.6481259476058979,0.05074740053037501,0.0139508064283037,0.0036531771275151756
13.926303005218506,1.783289098739624,0.73775,0.7886875,0.001,balanced,ovo,0.8012755102040817,126,0.020000010000000002,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 0.020000010000000002}",141,0.734375,0.78953125,0.7475,0.78484375,0.711875,0.7953125,0.749375,0.7875,0.745625,0.78625,0.42654866126652197,0.05296030187569287,0.0139508064283037,0.0036531771275151756
14.74621148109436,1.8921890735626221,0.73775,0.7886875,0.001,balanced,ovo,0.8012755102040817,126,0.04000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 0.04000001}",141,0.734375,0.78953125,0.7475,0.78484375,0.711875,0.7953125,0.749375,0.7875,0.745625,0.78625,0.02161088179636945,0.004946677288469154,0.0139508064283037,0.0036531771275151756
14.492074680328368,1.8554652214050293,0.73775,0.7886875,0.001,balanced,ovo,0.8012755102040817,126,0.06000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 0.06000001}",141,0.734375,0.78953125,0.7475,0.78484375,0.711875,0.7953125,0.749375,0.7875,0.745625,0.78625,0.4909110685402116,0.05668252700856533,0.0139508064283037,0.0036531771275151756
14.151776313781738,1.7582960605621338,0.73775,0.7886875,0.001,balanced,ovo,0.8012755102040817,126,0.08000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.8012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 0.08000001}",141,0.734375,0.78953125,0.7475,0.78484375,0.711875,0.7953125,0.749375,0.7875,0.745625,0.78625,0.7070509670292641,0.038024532896126326,0.0139508064283037,0.0036531771275151756
